label	x	y	start	end	duration
saccade	8.262640982866287	74.56176280975342	1565625566200000.0	1565625566210000.0	10.0
fixation	8.26638016317572	74.67596914087024	1565625566230000.0	1565625566370000.0	140.0
saccade	6.416614353656769	71.15742564201355	1565625566510000.0	1565625566570000.0	60.0
fixation	6.861656939699537	70.31070362953912	1565625566580000.0	1565625566800000.0	220.0
saccade	7.860402017831802	66.74762964248657	1565625566960000.0	1565625567020000.0	60.0
fixation	7.955255765806545	67.05062497745861	1565625567040000.0	1565625567150000.0	110.0
saccade	5.126803368330002	66.13483428955078	1565625567240000.0	1565625567290000.0	50.0
fixation	5.445558717474341	66.30165129899979	1565625567300000.0	1565625567470000.0	170.0
saccade	5.569138750433922	64.95425105094911	1565625567450000.0	1565625567470000.0	20.0
fixation	5.636633187532425	63.21744493075779	1565625567480000.0	1565625567700000.0	220.0
saccade	5.887215211987495	60.88540554046631	1565625568060000.0	1565625568170000.0	110.0
fixation	6.7619507014751425	62.99069136381149	1565625568180000.0	1565625568390000.0	210.0
saccade	7.026885449886322	63.33197355270386	1565625568370000.0	1565625568380000.0	10.0
fixation	6.9922101994355526	63.48057720396253	1565625568390000.0	1565625568580000.0	190.0
saccade	6.732910871505737	63.47315311431885	1565625568560000.0	1565625568570000.0	10.0
fixation	6.785690660278004	63.588633636633546	1565625568580000.0	1565625568700000.0	120.0
saccade	6.863658875226975	63.471776247024536	1565625568680000.0	1565625568690000.0	10.0
fixation	7.110618263483048	63.8825318813324	1565625568700000.0	1565625568970000.0	270.0
saccade	7.537338137626648	64.44381475448607	1565625568970000.0	1565625568990000.0	20.0
fixation	7.040240250679911	64.06077876382945	1565625569000000.0	1565625569530000.0	530.0
saccade	6.6453032195568085	64.07766938209535	1565625569530000.0	1565625569560000.0	30.0
fixation	7.10187666118145	64.15453106164932	1565625569570000.0	1565625569730000.0	160.0
saccade	10.330025851726534	64.14045095443726	1565625569960000.0	1565625570070000.0	110.0
fixation	12.123289016576916	63.91551861396203	1565625570080000.0	1565625570210000.0	130.0
saccade	11.93428635597229	66.337651014328	1565625570580000.0	1565625570700000.0	120.0
fixation	9.588836706601656	65.19337571584262	1565625570710000.0	1565625570840000.0	130.0
saccade	8.997949957847595	64.86649513244629	1565625570880000.0	1565625570900000.0	20.0
fixation	8.844065831767189	64.77484040790135	1565625570910000.0	1565625571200000.0	290.0
saccade	8.913697302341461	64.42667841911316	1565625571670000.0	1565625572200000.0	530.0
fixation	8.628703753153482	64.1647203763326	1565625572210000.0	1565625572530000.0	320.0
saccade	8.43987911939621	64.12337422370909	1565625572600000.0	1565625572620000.0	20.0
fixation	8.383638953620737	63.31310218030756	1565625572630000.0	1565625572740000.0	110.0
saccade	7.846473157405852	63.69171738624573	1565625572800000.0	1565625572820000.0	20.0
fixation	7.900717380371961	64.04561075297269	1565625572830000.0	1565625572940000.0	110.0
saccade	7.6474666595458975	64.04373049736023	1565625572920000.0	1565625572930000.0	10.0
fixation	7.6262969237107505	63.635904972369865	1565625572940000.0	1565625573080000.0	140.0
saccade	8.83985385298729	64.75063562393188	1565625573150000.0	1565625573190000.0	40.0
fixation	8.827325222747666	64.96872050421578	1565625573200000.0	1565625573340000.0	140.0
saccade	8.699668943881989	64.89523649215697	1565625573320000.0	1565625573330000.0	10.0
fixation	9.132173173783118	65.14749422407985	1565625573340000.0	1565625573960000.0	620.0
saccade	11.20506227016449	64.40187096595764	1565625574150000.0	1565625574200000.0	50.0
fixation	10.894886289651575	63.78726821679336	1565625574210000.0	1565625574340000.0	130.0
saccade	15.580922365188599	29.83165681362152	1565625574490000.0	1565625574590000.0	100.0
fixation	11.080378061160443	36.92606538534165	1565625574610000.0	1565625574770000.0	160.0
saccade	6.5567709505558005	11.033792048692703	1565625574970000.0	1565625575130000.0	160.0
fixation	6.763370521366596	9.081513062119484	1565625575140000.0	1565625575260000.0	120.0
saccade	38.062456250190735	94.995054602623	1565624240320000.0	1565623982600000.0	-257720.0
fixation	36.832145725687354	94.8291877905528	1565623982610000.0	1565623982730000.0	120.0
saccade	27.9138058423996	100.82976520061493	1565623982780000.0	1565623982830000.0	50.0
fixation	25.059911174078778	101.39024555683136	1565623982840000.0	1565623982970000.0	130.0
saccade	26.090505719184875	105.32305240631105	1565623982960000.0	1565623983100000.0	140.0
fixation	26.485610859734674	101.61133195672716	1565623983110000.0	1565623983570000.0	460.0
saccade	13.545777648687364	95.6579327583313	1565623983550000.0	1565623983600000.0	50.0
fixation	12.149430811405182	96.03464330236119	1565623983610000.0	1565623983730000.0	120.0
saccade	12.08973340690136	96.5831607580185	1565623983710000.0	1565623983720000.0	10.0
fixation	12.29091111351462	96.24006713137906	1565623983730000.0	1565623984100000.0	370.0
saccade	49.21099096536636	107.27583169937134	1565623984140000.0	1565623984250000.0	110.0
fixation	49.390004894563134	107.8827227864947	1565623984270000.0	1565623984410000.0	140.0
saccade	68.19277107715607	130.217045545578	1565623984590000.0	1565623984690000.0	100.0
fixation	67.3418402671814	131.21116386877523	1565623984700000.0	1565623985100000.0	400.0
saccade	67.3920065164566	131.52143955230713	1565623985410000.0	1565623985550000.0	140.0
fixation	67.27174872701818	131.35783672332764	1565623985570000.0	1565623985680000.0	110.0
saccade	66.03528261184692	130.39191961288452	1565623985670000.0	1565623985700000.0	30.0
fixation	63.874433508941095	125.72305245058877	1565623985710000.0	1565623986240000.0	530.0
saccade	12.47934177517891	8.587630093097689	1565624035720000.0	1565624035980000.0	260.0
fixation	12.301208265125751	8.143074890332564	1565624036000000.0	1565624036140000.0	140.0
saccade	12.07192987203598	8.243181928992271	1565624036120000.0	1565624036130000.0	10.0
fixation	11.982590279408864	8.611334501100439	1565624036140000.0	1565624036440000.0	300.0
saccade	13.697481155395508	13.316313177347185	1565624036630000.0	1565624036710000.0	80.0
fixation	26.105913872781553	23.974735603520745	1565624036720000.0	1565624036920000.0	200.0
saccade	21.379617601633075	23.38421568274498	1565624036930000.0	1565624036960000.0	30.0
fixation	21.440003386565614	23.38777966797352	1565624036970000.0	1565624037120000.0	150.0
saccade	51.211410760879524	23.41490909457207	1565624037090000.0	1565624037160000.0	70.0
fixation	52.283944934606545	22.04731858024995	1565624037170000.0	1565624037290000.0	120.0
saccade	52.01676189899445	22.11483269929886	1565624037270000.0	1565624037280000.0	10.0
fixation	51.76429351170857	21.65794981022676	1565624037290000.0	1565624037420000.0	130.0
saccade	51.42846405506134	21.975307166576385	1565624037390000.0	1565624037410000.0	20.0
fixation	51.816031725510314	23.069342420153	1565624037420000.0	1565624037660000.0	240.0
saccade	57.11694061756134	46.93240374326706	1565624037790000.0	1565624037860000.0	70.0
fixation	57.11318105459213	46.69849257916212	1565624037870000.0	1565624038040000.0	170.0
saccade	17.137247323989868	30.291801691055298	1565624049270000.0	1565624060010000.0	10740.0
fixation	24.031159033377968	21.597255766391754	1565624060340000.0	1565624060460000.0	120.0
saccade	26.557531952857968	34.061074256896966	1565624061450000.0	1565624084500000.0	23050.0
fixation	26.37500148266554	34.5692677423358	1565624084510000.0	1565624084680000.0	170.0
saccade	21.975551545619965	35.81659495830536	1565624084710000.0	1565624084750000.0	40.0
fixation	22.4830137565732	35.4723634198308	1565624084760000.0	1565624084930000.0	170.0
saccade	35.403969883918755	35.03900766372681	1565624085050000.0	1565624085140000.0	90.0
fixation	35.28518996068409	35.23200835500445	1565624085150000.0	1565624085300000.0	150.0
saccade	34.52481031417847	37.297973036766045	1565624085330000.0	1565624085360000.0	30.0
fixation	32.350156332055725	39.61420009533564	1565624085370000.0	1565624085630000.0	260.0
saccade	31.69901967048645	40.66777229309082	1565624085630000.0	1565624085650000.0	20.0
fixation	22.985513393695534	40.629963462169364	1565624085660000.0	1565624085800000.0	140.0
saccade	24.910378456115726	50.140321254730225	1565624085960000.0	1565624086030000.0	70.0
fixation	25.801433351906862	48.837705227461726	1565624086040000.0	1565624086270000.0	230.0
saccade	24.22601580619812	48.21429252624512	1565624086260000.0	1565624086300000.0	40.0
fixation	22.519693026940033	48.89703541994095	1565624086310000.0	1565624086430000.0	120.0
saccade	36.750641465187066	53.47543954849243	1565624086580000.0	1565624086760000.0	180.0
fixation	36.78446263074875	51.98782036701839	1565624086770000.0	1565624086900000.0	130.0
saccade	35.592961311340325	56.94782137870789	1565624086880000.0	1565624086930000.0	50.0
fixation	39.0777292350928	51.80357346932092	1565624087110000.0	1565624087230000.0	120.0
saccade	21.17788791656494	62.56146430969238	1565624091270000.0	1565624092810000.0	1540.0
fixation	20.74750503525138	57.93498270213604	1565624092820000.0	1565624092990000.0	170.0
saccade	21.347799897193912	73.84715080261229	1565624093120000.0	1565624093170000.0	50.0
fixation	21.414949807027977	73.22331840793292	1565624093190000.0	1565624093440000.0	250.0
saccade	56.48749470710754	74.10434484481813	1565624093560000.0	1565624093670000.0	110.0
fixation	54.92343343794346	73.70922081172465	1565624093680000.0	1565624093850000.0	170.0
saccade	57.37035274505615	38.90771269798279	1565624095070000.0	1565624095670000.0	600.0
fixation	59.339703531826245	39.19984856072594	1565624095680000.0	1565624095860000.0	180.0
saccade	63.37320804595947	40.70240557193756	1565624096420000.0	1565624096640000.0	220.0
fixation	63.51690750855665	40.756170566265396	1565624096650000.0	1565624096780000.0	130.0
saccade	62.75920271873474	30.52097856998444	1565624096800000.0	1565624096850000.0	50.0
fixation	63.15410347545848	29.449317560476413	1565624096860000.0	1565624097040000.0	180.0
saccade	54.95183169841766	27.4035707116127	1565624097620000.0	1565624097940000.0	320.0
fixation	55.497913177196786	25.639493648822487	1565624097950000.0	1565624098080000.0	130.0
saccade	66.47171676158905	24.73075091838837	1565624098110000.0	1565624098170000.0	60.0
fixation	66.21684588884052	25.170371054034486	1565624098180000.0	1565624098380000.0	200.0
saccade	67.23335683345796	38.8549566268921	1565624098440000.0	1565624098480000.0	40.0
fixation	67.26660174982888	38.544515839644845	1565624098490000.0	1565624098640000.0	150.0
saccade	68.1746542453766	38.69474232196808	1565624098670000.0	1565624098700000.0	30.0
fixation	69.19499475222368	38.51149070721407	1565624098710000.0	1565624098850000.0	140.0
saccade	67.62029826641083	42.690744996070855	1565624099080000.0	1565624099140000.0	60.0
fixation	67.56967237362495	43.7396614597394	1565624099150000.0	1565624099280000.0	130.0
saccade	67.65961349010468	42.21839904785156	1565624099350000.0	1565624099370000.0	20.0
fixation	67.9214450089555	42.236959267603716	1565624099380000.0	1565624099790000.0	410.0
saccade	67.97895431518555	42.785802483558655	1565624099770000.0	1565624099780000.0	10.0
fixation	67.91456570992104	43.01117406441615	1565624099790000.0	1565624099920000.0	130.0
saccade	67.64556169509889	43.41992139816284	1565624099900000.0	1565624099910000.0	10.0
fixation	67.24109860757987	44.22952476888895	1565624099920000.0	1565624100180000.0	260.0
saccade	67.5821840763092	43.88794302940369	1565624100160000.0	1565624100170000.0	10.0
fixation	67.74359958039389	44.154758254686996	1565624100180000.0	1565624100370000.0	190.0
saccade	51.82194411754608	38.25660645961762	1565624104450000.0	1565624104650000.0	200.0
fixation	51.92138444293629	37.63083138249137	1565624104660000.0	1565624104770000.0	110.0
saccade	50.72542726993561	36.91184222698212	1565624104840000.0	1565624104870000.0	30.0
fixation	50.91276789704958	37.0520006865263	1565624104880000.0	1565624105010000.0	130.0
saccade	58.55041146278381	40.28300940990447	1565624105110000.0	1565624105270000.0	160.0
fixation	56.33576322685588	38.012584908442065	1565624105280000.0	1565624105520000.0	240.0
saccade	56.34453892707825	38.439391553401954	1565624105640000.0	1565624105680000.0	40.0
fixation	56.241368821689065	38.45195713497343	1565624105690000.0	1565624105920000.0	230.0
saccade	62.9700630903244	24.845238775014877	1565624106470000.0	1565624106780000.0	310.0
fixation	62.74842917919159	25.67535484475749	1565624106790000.0	1565624106940000.0	150.0
saccade	57.58312344551086	26.552149653434753	1565624106990000.0	1565624107030000.0	40.0
fixation	57.17005615050976	25.100587021846035	1565624107040000.0	1565624107170000.0	130.0
saccade	55.57677447795868	10.71375012397766	1565624107280000.0	1565624107450000.0	170.0
fixation	56.15548820872056	11.040478474215458	1565624107460000.0	1565624107660000.0	200.0
saccade	58.4650456905365	12.539995834231375	1565624108030000.0	1565624108280000.0	250.0
fixation	55.85737625757854	12.13744230568409	1565624108290000.0	1565624108450000.0	160.0
saccade	55.99749386310578	12.089945748448372	1565624108430000.0	1565624108440000.0	10.0
fixation	55.720901718506454	10.136899065512877	1565624108450000.0	1565624108580000.0	130.0
saccade	58.07750225067139	11.234034225344658	1565624109050000.0	1565624109260000.0	210.0
fixation	57.59565174579621	11.472988873720169	1565624109270000.0	1565624109420000.0	150.0
saccade	56.30311369895935	12.492292374372482	1565624109410000.0	1565624109440000.0	30.0
fixation	56.021154671907425	12.279015313833952	1565624109450000.0	1565624109570000.0	120.0
saccade	65.31673669815063	11.795654892921448	1565624109560000.0	1565624109590000.0	30.0
fixation	64.9078803062439	10.261140063405037	1565624109600000.0	1565624109870000.0	270.0
saccade	67.53756105899811	10.786186531186104	1565624109960000.0	1565624110000000.0	40.0
fixation	67.37754453312267	11.181929064067928	1565624110010000.0	1565624110120000.0	110.0
saccade	45.11695355176926	5.918087810277939	1565624110240000.0	1565624110340000.0	100.0
fixation	44.5463400748041	6.466238107532263	1565624110350000.0	1565624110530000.0	180.0
saccade	32.041028141975396	22.76735231280327	1565624110520000.0	1565624110560000.0	40.0
fixation	30.93571492603847	24.008543150765554	1565624110570000.0	1565624110710000.0	140.0
saccade	30.93472570180893	23.30911457538605	1565624110690000.0	1565624110700000.0	10.0
fixation	30.974028507868447	23.89014189441999	1565624110710000.0	1565624110830000.0	120.0
saccade	29.53629642724991	24.545145779848102	1565624110810000.0	1565624110830000.0	20.0
fixation	25.61981738968329	25.35935857079246	1565624110850000.0	1565624111080000.0	230.0
saccade	35.67062467336655	27.208097279071808	1565624111280000.0	1565624111430000.0	150.0
fixation	35.427121818065636	24.53168854117393	1565624111450000.0	1565624111580000.0	130.0
saccade	35.70643812417985	39.52600061893463	1565624111910000.0	1565624112030000.0	120.0
fixation	35.66938029094176	39.797021719542414	1565624112040000.0	1565624112160000.0	120.0
saccade	37.41690814495087	37.75198757648468	1565624112310000.0	1565624112360000.0	50.0
fixation	37.39173622692333	38.33046467865215	1565624112370000.0	1565624112540000.0	170.0
saccade	37.21740692853928	39.71070647239685	1565624112570000.0	1565624112590000.0	20.0
fixation	37.4820481126125	38.58539003592272	1565624112600000.0	1565624112730000.0	130.0
saccade	36.3482505083084	38.534744083881385	1565624112730000.0	1565624112770000.0	40.0
fixation	34.608457556792665	38.54329383799008	1565624112780000.0	1565624112920000.0	140.0
saccade	22.64401689171791	38.34178894758225	1565624113070000.0	1565624113160000.0	90.0
fixation	22.79581539332867	38.56501393020153	1565624113170000.0	1565624113290000.0	120.0
