right_pupil_validity;right_gaze_point_on_display_area;left_gaze_origin_validity;system_time_stamp;right_gaze_origin_in_user_coordinate_system;left_gaze_point_in_user_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_pupil_validity;right_pupil_diameter;left_gaze_origin_in_trackbox_coordinate_system;right_gaze_point_in_user_coordinate_system;left_pupil_diameter;right_gaze_origin_validity;left_gaze_point_validity;right_gaze_point_validity;left_gaze_point_on_display_area;right_gaze_origin_in_trackbox_coordinate_system;device_time_stamp 
1;(0.06938128918409348, 0.6480239033699036);1;1.56466617482e+15;(-23.785484313964844, 91.36310577392578, 625.815673828125);(-273.13751220703125, 129.1508331298828, 38.96114730834961);(-83.26851654052734, 82.74273681640625, 619.42041015625);1;3.18954467773;(0.6851307153701782, 0.2497885376214981, 0.4608912467956543);(-257.07940673828125, 127.93278503417969, 38.51789474487305);3.45901489258;1;1;1;(0.04248322919011116, 0.644163966178894);(0.5476968288421631, 0.22689856588840485, 0.46579334139823914);496485561
1;(0.06938029825687408, 0.6507706642150879);1;1.56466617483e+15;(-23.796077728271484, 91.375, 625.855224609375);(-274.2437438964844, 128.50054931640625, 38.724449157714844);(-83.2802963256836, 82.74752044677734, 619.46826171875);1;3.18849182129;(0.685142993927002, 0.2497933954000473, 0.4609896242618561);(-257.0799560546875, 127.06598663330078, 38.20241165161133);3.45693969727;1;1;1;(0.0406302735209465, 0.646224856376648);(0.5477174520492554, 0.22687989473342896, 0.4658757448196411);496496664
1;(0.06935541331768036, 0.6490185856819153);1;1.56466617484e+15;(-23.80078887939453, 91.39138793945312, 625.9437866210938);(-275.3312683105469, 128.5021514892578, 38.72504806518555);(-83.31251525878906, 82.75875854492188, 619.590087890625);1;3.19052124023;(0.6851794123649597, 0.2498086392879486, 0.46124035120010376);(-257.0948181152344, 127.618896484375, 38.40364074707031);3.45054626465;1;1;1;(0.03880859911441803, 0.646219789981842);(0.5477204322814941, 0.2268693745136261, 0.4660560190677643);496507767
1;(0.06824668496847153, 0.6500478386878967);1;1.56466617485e+15;(-23.804790496826172, 91.40180206298828, 625.994384765625);(-275.3312683105469, 128.5021514892578, 38.72504806518555);(-83.31251525878906, 82.75875854492188, 619.590087890625);1;3.18292236328;(0.6851794123649597, 0.2498086392879486, 0.46124035120010376);(-257.7567138671875, 127.29408264160156, 38.28541564941406);3.45054626465;1;1;1;(0.03880859911441803, 0.646219789981842);(0.5477251410484314, 0.2268601655960083, 0.4661594331264496);496518870
1;(0.07047631591558456, 0.6509798765182495);1;1.56466617486e+15;(-23.824586868286133, 91.41336822509766, 626.02490234375);(-277.54022216796875, 128.98733520507812, 38.901668548583984);(-83.3309326171875, 82.75714874267578, 619.627685546875);1;3.17744445801;(0.6852102279663086, 0.24982881546020508, 0.4613187313079834);(-256.4256286621094, 126.9999771118164, 38.178367614746094);3.44662475586;1;1;1;(0.035108521580696106, 0.6446821689605713);(0.5477675199508667, 0.2268383800983429, 0.4662246108055115);496529974
1;(0.06846058368682861, 0.6499037742614746);1;1.56466617487e+15;(-23.83926773071289, 91.40982055664062, 625.98388671875);(-277.9005432128906, 128.9149932861328, 38.875328063964844);(-83.36693572998047, 82.74532318115234, 619.5626831054688);1;3.17358398438;(0.6853129863739014, 0.24983790516853333, 0.4611973762512207);(-257.6289978027344, 127.33953857421875, 38.30195236206055);3.44389343262;1;1;1;(0.0345049723982811, 0.6449114084243774);(0.5478044748306274, 0.22683078050613403, 0.46614354848861694);496541077
1;(0.07231763005256653, 0.6478245854377747);1;1.56466617488e+15;(-23.86848258972168, 91.3992691040039, 625.9111938476562);(-277.9005432128906, 128.9149932861328, 38.875328063964844);(-83.36693572998047, 82.74532318115234, 619.5626831054688);1;3.17221069336;(0.6853129863739014, 0.24983790516853333, 0.4611973762512207);(-255.3263702392578, 127.99565124511719, 38.54076385498047);3.44389343262;1;1;1;(0.0345049723982811, 0.6449114084243774);(0.547877311706543, 0.22683024406433105, 0.465999037027359);496552180
1;(0.07154902070760727, 0.6456204652786255);1;1.5646661749e+15;(-23.873821258544922, 91.37564849853516, 625.8180541992188);(-276.7375183105469, 128.10130310058594, 38.579166412353516);(-83.38786315917969, 82.72815704345703, 619.436767578125);1;3.17123413086;(0.6854000091552734, 0.24983856081962585, 0.4609510600566864);(-255.7852325439453, 128.69119262695312, 38.79389953613281);3.4263458252;1;1;1;(0.03645302727818489, 0.6474899053573608);(0.5478976964950562, 0.22686055302619934, 0.46580836176872253);496563283
1;(0.0726609155535698, 0.6468623876571655);1;1.56466617491e+15;(-23.897703170776367, 91.33672332763672, 625.5985717773438);(-275.6649169921875, 128.5513458251953, 38.74296951293945);(-83.39814758300781, 82.66952514648438, 619.123046875);1;3.16979980469;(0.6855208873748779, 0.24988923966884613, 0.46032190322875977);(-255.12144470214844, 128.29931640625, 38.65125274658203);3.42399597168;1;1;1;(0.038249704986810684, 0.6460637450218201);(0.5479713082313538, 0.22688114643096924, 0.46536487340927124);496574386
1;(0.07088207453489304, 0.6487298011779785);1;1.56466617492e+15;(-23.899173736572266, 91.31169128417969, 625.457763671875);(-275.6649169921875, 128.5513458251953, 38.74296951293945);(-83.39814758300781, 82.66952514648438, 619.123046875);1;3.17094421387;(0.6855208873748779, 0.24988923966884613, 0.46032190322875977);(-256.1833801269531, 127.71002960205078, 38.43675994873047);3.42399597168;1;1;1;(0.038249704986810684, 0.6460637450218201);(0.5479869842529297, 0.2268945872783661, 0.4650792181491852);496585489
1;(0.06789606809616089, 0.6488803029060364);1;1.56466617493e+15;(-23.895668029785156, 91.29390716552734, 625.3753051757812);(-273.80859375, 128.2779998779297, 38.64347457885742);(-83.3923568725586, 82.65080261230469, 619.0152587890625);1;3.16693115234;(0.685541033744812, 0.24990244209766388, 0.4601036310195923);(-257.9660339355469, 127.66251373291016, 38.419464111328125);3.44204711914;1;1;1;(0.04135916009545326, 0.6469299793243408);(0.5479862689971924, 0.22691209614276886, 0.4649107754230499);496596592
1;(0.06820707023143768, 0.6496551036834717);1;1.56466617494e+15;(-23.896366119384766, 91.2814712524414, 625.3193359375);(-274.22576904296875, 127.80799102783203, 38.472450256347656);(-83.39225769042969, 82.62092590332031, 618.932861328125);1;3.16859436035;(0.6855666041374207, 0.24996015429496765, 0.45993396639823914);(-257.7803649902344, 127.41801452636719, 38.330501556396484);3.43392944336;1;1;1;(0.04066039249300957, 0.6484193205833435);(0.5479927659034729, 0.22692500054836273, 0.46479663252830505);496607695
1;(0.06921780109405518, 0.64947110414505);1;1.56466617495e+15;(-23.893970489501953, 91.28067016601562, 625.333251953125);(-274.22576904296875, 127.80799102783203, 38.472450256347656);(-83.39225769042969, 82.62092590332031, 618.932861328125);1;3.17192077637;(0.6855666041374207, 0.24996015429496765, 0.45993396639823914);(-257.1770324707031, 127.47614288330078, 38.351661682128906);3.43392944336;1;1;1;(0.04066039249300957, 0.6484193205833435);(0.5479860901832581, 0.22693367302417755, 0.46482372283935547);496618799
1;(0.07175981998443604, 0.6520871520042419);1;1.56466617496e+15;(-23.894472122192383, 91.28182220458984, 625.3529052734375);(-275.3629150390625, 127.54549407958984, 38.376914978027344);(-83.39669799804688, 82.62110137939453, 618.9556274414062);1;3.19470214844;(0.6855698227882385, 0.24996893107891083, 0.4599798619747162);(-255.659423828125, 126.65058135986328, 38.05119705200195);3.43432617188;1;1;1;(0.03875558078289032, 0.6492512226104736);(0.5479856133460999, 0.22693881392478943, 0.4648629128932953);496629902
1;(0.07190428674221039, 0.6524624228477478);1;1.56466617497e+15;(-23.90779685974121, 91.28252410888672, 625.391357421875);(-276.4434509277344, 128.80250549316406, 38.83442687988281);(-83.41920471191406, 82.60700225830078, 619.00830078125);1;3.19360351562;(0.685605525970459, 0.25003358721733093, 0.46008557081222534);(-255.57315063476562, 126.53219604492188, 38.008079528808594);3.42668151855;1;1;1;(0.03694566339254379, 0.6452678442001343);(0.5480126738548279, 0.2269536703824997, 0.4649401903152466);496641005
1;(0.07141932100057602, 0.6533564925193787);1;1.56466617498e+15;(-23.92153549194336, 91.28975677490234, 625.4696044921875);(-276.4434509277344, 128.80250549316406, 38.83442687988281);(-83.41920471191406, 82.60700225830078, 619.00830078125);1;3.19680786133;(0.685605525970459, 0.25003358721733093, 0.46008557081222534);(-255.86268615722656, 126.25004577636719, 37.9054069519043);3.42668151855;1;1;1;(0.03694566339254379, 0.6452678442001343);(0.5480372309684753, 0.2269662618637085, 0.4650980234146118);496652108
1;(0.07178407907485962, 0.6461395025253296);1;1.56466617499e+15;(-23.955564498901367, 91.28922271728516, 625.5524291992188);(-276.36944580078125, 127.96347045898438, 38.52902603149414);(-83.46049499511719, 82.61376190185547, 619.1051025390625);1;3.17825317383;(0.6856705546379089, 0.2500520944595337, 0.4602885842323303);(-255.64492797851562, 128.5274658203125, 38.73431396484375);3.41752624512;1;1;1;(0.037069644778966904, 0.6479266285896301);(0.5481076836585999, 0.2270042449235916, 0.46526429057121277);496663211
1;(0.07016362249851227, 0.6459367871284485);1;1.56466617501e+15;(-24.001754760742188, 91.28712463378906, 625.6483764648438);(-275.1077880859375, 127.55741882324219, 38.3812141418457);(-83.54656219482422, 82.60293579101562, 619.2330932617188);1;3.17864990234;(0.6858290433883667, 0.2501368820667267, 0.46056005358695984);(-256.61236572265625, 128.5914306640625, 38.75761795043945);3.42077636719;1;1;1;(0.039182912558317184, 0.6492134928703308);(0.5482048392295837, 0.22705265879631042, 0.465457022190094);496674314
1;(0.06781778484582901, 0.645135223865509);1;1.56466617502e+15;(-24.035207748413086, 91.27620697021484, 625.6324462890625);(-275.1077880859375, 127.55741882324219, 38.3812141418457);(-83.54656219482422, 82.60293579101562, 619.2330932617188);1;3.17654418945;(0.6858290433883667, 0.2501368820667267, 0.46056005358695984);(-258.0127868652344, 128.8443145751953, 38.84965896606445);3.42077636719;1;1;1;(0.039182912558317184, 0.6492134928703308);(0.5482825040817261, 0.2270784080028534, 0.4654248058795929);496685417
1;(0.06808613240718842, 0.6525641679763794);1;1.56466617503e+15;(-24.063003540039062, 91.26982879638672, 625.5874633789062);(-276.181640625, 129.110107421875, 38.94637680053711);(-83.57269287109375, 82.5625991821289, 619.1785278320312);1;3.19038391113;(0.6859064102172852, 0.2502377927303314, 0.46044921875);(-257.85260009765625, 126.50005340576172, 37.99642562866211);3.4192199707;1;1;1;(0.03738420084118843, 0.6442930698394775);(0.5483498573303223, 0.22707749903202057, 0.4653361737728119);496696520
1;(0.0701083242893219, 0.6520512104034424);1;1.56466617504e+15;(-24.114316940307617, 91.2431869506836, 625.5172119140625);(-276.4255676269531, 127.81006622314453, 38.473201751708984);(-83.62040710449219, 82.52827453613281, 619.0698852539062);1;3.19325256348;(0.6860500574111938, 0.250297874212265, 0.46023938059806824);(-256.64532470703125, 126.6619644165039, 38.05531311035156);3.40977478027;1;1;1;(0.03697565943002701, 0.6484128832817078);(0.5484731793403625, 0.22712670266628265, 0.46519336104393005);496707624
1;(0.07067373394966125, 0.6563308238983154);1;1.56466617505e+15;(-24.137392044067383, 91.23944091796875, 625.4700317382812);(-276.4255676269531, 127.81006622314453, 38.473201751708984);(-83.62040710449219, 82.52827453613281, 619.0698852539062);1;3.19808959961;(0.6860500574111938, 0.250297874212265, 0.46023938059806824);(-256.30780029296875, 125.31147766113281, 37.563758850097656);3.40977478027;1;1;1;(0.03697565943002701, 0.6484128832817078);(0.548529863357544, 0.2271168977022171, 0.46510082483291626);496718727
1;(0.06893087923526764, 0.6510007977485657);1;1.56466617506e+15;(-24.15794563293457, 91.22648620605469, 625.4220581054688);(-274.02276611328125, 126.96495819091797, 38.165611267089844);(-83.63689422607422, 82.51250457763672, 619.0059814453125);1;3.17404174805;(0.6861079335212708, 0.25031983852386475, 0.4601140022277832);(-257.3482971191406, 126.99343872070312, 38.175933837890625);3.42555236816;1;1;1;(0.04100045934319496, 0.6510909199714661);(0.5485810041427612, 0.2271347939968109, 0.4650037884712219);496729830
1;(0.0687243714928627, 0.6513985991477966);1;1.56466617507e+15;(-24.190385818481445, 91.21646118164062, 625.37060546875);(-272.1974182128906, 126.56269836425781, 38.01920700073242);(-83.66617584228516, 82.47532653808594, 618.9302978515625);1;3.17166137695;(0.6861991286277771, 0.25040242075920105, 0.4599633812904358);(-257.4715576171875, 126.86788177490234, 38.130245208740234);3.43669128418;1;1;1;(0.04405795782804489, 0.6523657441139221);(0.5486595630645752, 0.22714202105998993, 0.4649016261100769);496740933
1;(0.07034932076931, 0.646480143070221);1;1.56466617508e+15;(-24.2142391204834, 91.19972229003906, 625.3373413085938);(-272.1974182128906, 126.56269836425781, 38.01920700073242);(-83.66617584228516, 82.47532653808594, 618.9302978515625);1;3.1674041748;(0.6861991286277771, 0.25040242075920105, 0.4599633812904358);(-256.50146484375, 128.41995239257812, 38.69515609741211);3.43669128418;1;1;1;(0.04405795782804489, 0.6523657441139221);(0.5487170219421387, 0.22717787325382233, 0.46483275294303894);496752036
1;(0.07269059866666794, 0.6534520983695984);1;1.56466617509e+15;(-24.237594604492188, 91.20072174072266, 625.3103637695312);(-271.45611572265625, 125.92735290527344, 37.78793716430664);(-83.68756103515625, 82.46289825439453, 618.8946533203125);1;3.19218444824;(0.6862594485282898, 0.2504257261753082, 0.4598957598209381);(-255.10372924804688, 126.21987915039062, 37.89440155029297);3.43878173828;1;1;1;(0.045299652963876724, 0.6543790698051453);(0.5487725734710693, 0.22716264426708221, 0.4647814929485321);496763139
1;(0.07286050170660019, 0.6540585160255432);1;1.56466617511e+15;(-24.28583335876465, 91.1834487915039, 625.1854858398438);(-273.31268310546875, 126.25092315673828, 37.90565490722656);(-83.72420501708984, 82.41328430175781, 618.7109375);1;3.1884765625;(0.6864011883735657, 0.2505021393299103, 0.4595314860343933);(-255.0023193359375, 126.02855682373047, 37.824764251708984);3.43096923828;1;1;1;(0.04218978434801102, 0.6533538103103638);(0.5488936305046082, 0.22715915739536285, 0.46453332901000977);496774242
1;(0.07171516120433807, 0.6572487354278564);1;1.56466617512e+15;(-24.31987762451172, 91.18473052978516, 625.1282958984375);(-273.31268310546875, 126.25092315673828, 37.90565490722656);(-83.72420501708984, 82.41328430175781, 618.7109375);1;3.18290710449;(0.6864011883735657, 0.2505021393299103, 0.4595314860343933);(-255.68603515625, 125.02181243896484, 37.45832061767578);3.43096923828;1;1;1;(0.04218978434801102, 0.6533538103103638);(0.5489762425422668, 0.22712954878807068, 0.46442320942878723);496785345
1;(0.07014047354459763, 0.6521599888801575);1;1.56466617513e+15;(-24.35622787475586, 91.17973327636719, 625.0849609375);(-275.2999572753906, 126.98339080810547, 38.17226791381836);(-83.7620849609375, 82.40264892578125, 618.6481323242188);1;3.16981506348;(0.6865078806877136, 0.25050851702690125, 0.45941540598869324);(-256.6261291503906, 126.62761688232422, 38.04278564453125);3.4157409668;1;1;1;(0.03886100649833679, 0.6510326266288757);(0.549062967300415, 0.2271251231431961, 0.46433886885643005);496796449
1;(0.07053754478693008, 0.6529702544212341);1;1.56466617514e+15;(-24.41457176208496, 91.18891143798828, 625.0203857421875);(-274.63623046875, 127.21308135986328, 38.25587844848633);(-83.8295669555664, 82.40287780761719, 618.5462036132812);1;3.16871643066;(0.6866946220397949, 0.2504652440547943, 0.4592331647872925);(-256.3890686035156, 126.37191009521484, 37.94972610473633);3.42262268066;1;1;1;(0.03997279703617096, 0.6503047347068787);(0.5492016077041626, 0.22706788778305054, 0.46421825885772705);496807552
1;(0.07272990047931671, 0.6488184928894043);1;1.56466617515e+15;(-24.44284439086914, 91.17884826660156, 624.9275512695312);(-274.63623046875, 127.21308135986328, 38.25587844848633);(-83.8295669555664, 82.40287780761719, 618.5462036132812);1;3.16714477539;(0.6866946220397949, 0.2504652440547943, 0.4592331647872925);(-255.08026123046875, 127.68205261230469, 38.42658233642578);3.42262268066;1;1;1;(0.03997279703617096, 0.6503047347068787);(0.5492743253707886, 0.22705696523189545, 0.46403393149375916);496818655
1;(0.07338754832744598, 0.648597776889801);1;1.56466617516e+15;(-24.468971252441406, 91.17273712158203, 624.8218994140625);(-273.0619812011719, 127.58827209472656, 38.39242172241211);(-83.82763671875, 82.39109802246094, 618.4096069335938);1;3.15653991699;(0.6867327094078064, 0.2504453659057617, 0.4589611887931824);(-254.68763732910156, 127.75172424316406, 38.45193099975586);3.45320129395;1;1;1;(0.042609699070453644, 0.6491156816482544);(0.5493432283401489, 0.22702832520008087, 0.4638253152370453);496829758
1;(0.0737777054309845, 0.6482880711555481);1;1.56466617517e+15;(-24.5054874420166, 91.16332244873047, 624.6647338867188);(-272.2416076660156, 127.47705078125, 38.35198974609375);(-83.84622955322266, 82.37448120117188, 618.1790771484375);1;3.15852355957;(0.6868471503257751, 0.25040146708488464, 0.45850878953933716);(-254.45474243164062, 127.8494644165039, 38.48747253417969);3.45195007324;1;1;1;(0.04398394003510475, 0.6494680643081665);(0.5494404435157776, 0.22698676586151123, 0.46351465582847595);496840861
